	moduleColor	GS.Subtypes_num	p.GS.Subtypes_num	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.grey	p.MM.grey	MM.turquoise	p.MM.turquoise
FGFBP1|9982	brown	0.30514154223813	8.63469019996619e-06	-0.559471856012092	2.79185727688879e-18	0.83570348006993	9.70355232174596e-55	-0.22658314641507	0.00108719068043473	0.598329599344825	2.70344688992144e-21
PAK3|5063	brown	0.303753527224645	9.53052098792813e-06	-0.674685603362598	1.39337400005685e-28	0.87675311513639	1.85664553815194e-66	-0.184197574607384	0.00819708241325385	0.686932275498593	5.83581806901217e-30
PDE9A|5152	brown	0.302160273807238	1.06673507499204e-05	-0.52357526356052	7.9496155553607e-16	0.704483693712574	4.65965048495258e-32	-0.263545947221904	0.000134510359399716	0.596045563748784	4.17298764543212e-21
NGFR|4804	brown	-0.30183760811803	1.09127190977749e-05	-0.62596501023508	1.06232193633617e-23	0.817339735504468	1.67436015592522e-50	-0.0914733107842994	0.192088210007461	0.649491300639034	6.02813674579825e-26
ALDH1A3|220	brown	0.30064599332087	1.1866022199282e-05	-0.529658548816278	3.1964922746366e-16	0.753717177537395	7.26625991724091e-39	-0.215874605473759	0.00187917563101665	0.616584676316617	7.40406490256428e-23
PCDH11X|27328	brown	0.300299538738956	1.21576644084489e-05	-0.606574505374692	5.47883539384526e-22	0.750897684510466	1.96681628943948e-38	-0.113995311865825	0.103632252685679	0.626517377707758	9.45603014503664e-24
SCGB1D2|10647	brown	-0.298059247665527	1.42138695567164e-05	-0.274949135554519	6.61375288428344e-05	0.474539358920509	6.57395807224432e-13	0.183442364586486	0.00846805928349223	0.201940903631614	0.00368841503454949
CECR7|100130418	brown	0.296175752817619	1.61931718146955e-05	-0.496223492418611	3.84598981431506e-14	0.635805479421868	1.28934356677225e-24	-0.271830775069664	8.05609640182671e-05	0.488988560064275	1.01400341897992e-13
SYT8|90019	brown	0.289781474370105	2.50385750209743e-05	-0.425172634148297	2.09201692132265e-10	0.855968356020833	4.54800733715127e-60	-0.123954318013738	0.0766041460635886	0.375608863222824	2.86387349451002e-08
GRIA4|2893	brown	-0.288641597333139	2.70319426490774e-05	-0.663826444869348	2.04935840850015e-27	0.916476228182484	1.05428243554704e-82	-0.0734175265068312	0.295485388049111	0.58544271276899	2.99442631650297e-20
TTYH1|57348	brown	0.286698583158603	3.07791238133811e-05	-0.563967899660642	1.30985034296387e-18	0.821565449742054	1.96001504001572e-51	-0.199017456330248	0.00422646072786727	0.543365705746572	3.83212023142032e-17
COL4A6|1288	brown	-0.284147289807694	3.64467594556118e-05	-0.432817740387811	9.09554144214594e-11	0.647852592941708	8.77099829183596e-26	0.0499075449543575	0.477306784369036	0.402668799810093	2.15854916389032e-09
KCNH3|23416	brown	0.281831499730378	4.24300126815707e-05	-0.428594516007135	1.44468369929675e-10	0.783924386943383	6.74927375518713e-44	-0.0778916858411973	0.266952800136152	0.390123829615539	7.3674293381543e-09
TCN1|6947	brown	-0.280149884940787	4.7341895200142e-05	-0.319207184037077	3.08576585880791e-06	0.587390479076956	2.09620129390867e-20	0.0762611211058724	0.277125245929561	0.269665352689954	9.22597390153161e-05
VSIG2|23584	brown	-0.278841511006173	5.15285849619743e-05	-0.49914818388986	2.58209659156192e-14	0.696647939749213	4.20340754747278e-31	0.0443157746012082	0.528082655652791	0.389464211050385	7.84762033443875e-09
CLEC4F|165530	brown	0.277601207003165	5.58169452971229e-05	-0.598932254325825	2.40947460390881e-21	0.763386995545668	2.15086062102138e-40	-0.140283675116372	0.0448342348970983	0.641999722200938	3.28609514250474e-25
PIWIL4|143689	brown	0.27420975799967	6.93195813994249e-05	-0.639136267335273	6.2060463760918e-25	0.751085564080673	1.84131166947592e-38	-0.267440013168735	0.000105928590666051	0.682238053451477	2.00557563352922e-29
CLDN19|149461	brown	-0.27399138040135	7.02865687846427e-05	-0.66730954278176	8.75935761150585e-28	0.919451798913863	3.09668370638532e-84	-0.129906108214658	0.0633860882559595	0.598796917313373	2.47262869212679e-21
RNF186|54546	brown	-0.273272135183087	7.35617404264745e-05	-0.67610656210988	9.71839085880967e-29	0.897711614906829	3.40212393443597e-74	-0.110676498879303	0.114149495008421	0.596664804992534	3.71092198779213e-21
TMEM178|130733	brown	-0.272260999349096	7.84089722814409e-05	-0.719177690963599	6.16213399598373e-34	0.77966927206323	3.85433432512757e-43	-0.114411113084126	0.102370308907157	0.615623441790589	9.00090718418429e-23
NPAS4|266743	brown	0.271629215973228	8.15881177613752e-05	-0.605737481033041	6.45630929441973e-22	0.802168193743179	2.39610887719984e-47	-0.117431280883873	0.0935647976396757	0.590314032411261	1.2217931411241e-20
NRG2|9542	brown	0.270613283244693	8.69550491729764e-05	-0.740895783696658	6.05720646841402e-37	0.824376811975162	4.55746003494121e-52	-0.284494456752901	3.56215112203711e-05	0.754344736759427	5.81112138733816e-39
CMTM5|116173	brown	0.269925396220752	9.07750880269026e-05	-0.61471914630965	1.08096891826213e-22	0.826166620656092	1.7761408793915e-52	-0.189137313928653	0.00660691566004156	0.555050113381121	5.81194777425243e-18
BNC1|646	brown	0.269485571753112	9.32994271837851e-05	-0.551959622140008	9.64039223546672e-18	0.791986444585016	2.22568972243965e-45	-0.210258592487748	0.00247865093111249	0.547623070373699	1.9439031180936e-17
DSG3|1830	brown	0.268937624406777	9.65364060105587e-05	-0.316328694169007	3.82541385007816e-06	0.750074427277426	2.62387605564145e-38	-0.105721944917836	0.131379761746818	0.305264430299251	8.5593490402269e-06
LOC642587|642587	brown	-0.267247664361211	0.000107195100422718	-0.323574701616544	2.21779409671954e-06	0.698151910175924	2.7710947334579e-31	0.0649342887020414	0.354961118892881	0.195759485434412	0.0049084870452822
C4BPA|722	brown	0.267236382827034	0.000107269821575507	-0.512671409698276	3.89102229328911e-15	0.807041308076452	2.49187257709711e-48	-0.160749807848442	0.0213065583427182	0.495737238238817	4.10787506274366e-14
LTF|4057	brown	-0.26662462899915	0.000111395485786328	-0.272790747964842	7.58332504548655e-05	0.562826824065857	1.58894624354056e-18	0.126048890899119	0.0717187052412206	0.249572513022367	0.000307665723337086
FAM3D|131177	brown	0.264722487176005	0.000125192615592599	-0.467595201526986	1.56536181701297e-12	0.848317823608442	5.76718952847464e-58	-0.174009317668931	0.0125862784261547	0.439136606205914	4.49727148473948e-11
C10orf90|118611	brown	0.256660121096372	0.000203393035100605	-0.729902051873485	2.19355204868478e-35	0.878905624002409	3.47961006173343e-67	-0.233924879592813	0.000736082145374498	0.718947706102329	6.6077900855754e-34
TAC1|6863	brown	-0.255473682472157	0.000218163976549865	-0.465755635585038	1.96342182930724e-12	0.648809978557507	7.04723906379411e-26	-0.00995741045664402	0.887316844774581	0.431252438849718	1.08051419241973e-10
B3GAT1|27087	brown	0.253523562224882	0.000244632326881781	-0.388338978825936	8.73730552031717e-09	0.728897475932657	3.01839169565679e-35	-0.179480566099133	0.0100239708256426	0.399910316144304	2.83993653286425e-09
LOC286002|286002	brown	0.252158450151581	0.000264907567800737	-0.480457974968612	3.08964204074857e-13	0.802823095278142	1.77421442053221e-47	-0.20201374591285	0.00367583611533573	0.413697836350893	7.02716488913168e-10
GPM6B|2824	brown	0.251899792380317	0.000268921255359548	-0.589308364309921	1.47200088045216e-20	0.895249760649684	3.3424847680797e-73	-0.139525916202975	0.0460143078872906	0.554842751787348	6.01366226284159e-18
XDH|7498	brown	0.249016018123229	0.00031766904619588	-0.282225326110501	4.13511622475639e-05	0.650657524498956	4.60961411082408e-26	-0.0622265467691022	0.375423573841908	0.208935909475688	0.00264302418453875
PROL1|58503	brown	-0.246765816246506	0.000361278953692726	-0.595349452784223	4.76001040239032e-21	0.786656481732099	2.15927864007604e-44	0.0163677575164002	0.815813249381995	0.491952685768511	6.83506142480973e-14
GOLGA8A|23015	brown	0.246718386880109	0.000362255275077376	-0.560710958681148	2.2688622999861e-18	0.711366440610889	6.35386659175654e-33	-0.251146810670414	0.00028092995833868	0.48733229139936	1.26193919517071e-13
CGB7|94027	brown	0.246711744313746	0.000362392205931522	-0.493719429099147	5.39328690846801e-14	0.81850390844814	9.32443974008493e-51	-0.165962419116436	0.0173970757967675	0.404566262537491	1.78472397195166e-09
CRABP1|1381	brown	0.246117128967741	0.000374846157442501	-0.240671214284379	0.000508855555321759	0.641503537517218	3.67061695356118e-25	0.0026674043314303	0.969721205319329	0.232061716201663	0.000813601604731031
GPR12|2835	brown	0.239834429329642	0.000533000096560627	-0.586565780206696	2.43858307726411e-20	0.821091299667417	2.5004067412096e-51	-0.239321326933502	0.000548324685408159	0.617995874600314	5.55164994589845e-23
NRXN1|9378	brown	0.238333841682129	0.000578969934921286	-0.653398587169235	2.44219793690899e-26	0.764705876316118	1.31352270187735e-40	-0.0529931912922189	0.450466250939102	0.620328041536626	3.43855600247074e-23
EPHA7|2045	brown	0.238014011971935	0.000589229850174728	-0.372817772745279	3.69038414874638e-08	0.58681728856559	2.32873159999475e-20	-0.190629483024291	0.00618400842690958	0.388751435971665	8.40043963387063e-09
SFRP1|6422	brown	0.234665099107281	0.000707220455142586	-0.726124368632043	7.23190286214676e-35	0.881158483668185	5.82696814599874e-68	-0.255704889266629	0.000215209311480389	0.76091661274861	5.37086625458922e-40
PPP2R2B|5521	brown	-0.232830965744069	0.000780727111502382	-0.583237827548335	4.47085811230743e-20	0.793576214458046	1.11560014497588e-45	-0.11598969168933	0.0976895404745636	0.605327589559046	6.99554349006369e-22
PSD2|84249	brown	0.232335596724207	0.000801753686950395	-0.489953170407224	8.92227791589978e-14	0.762073869048396	3.50322939049822e-40	-0.0825909304687204	0.239074252025615	0.403589409581903	1.96859018555366e-09
NRG1|3084	brown	-0.228288894014974	0.000994084911049351	-0.464476609839803	2.29658977419236e-12	0.795027750617953	5.90640222134207e-46	0.0297523185097646	0.671947029102804	0.389038392031271	8.17350435415255e-09
GLRA3|8001	brown	-0.228247948649811	0.000996231226846389	-0.29204943507771	2.14779667211989e-05	0.532386878413306	2.11165163551804e-16	-0.0354321982843279	0.614002650587797	0.241983656492175	0.000473016847740669
PIGR|5284	brown	-0.227989333119826	0.00100988628146407	-0.444843773542451	2.3507769218744e-11	0.793562144220132	1.12247033612517e-45	0.0156306801423187	0.823969500221603	0.392714728638591	5.74142672808277e-09
EDAR|10913	brown	0.227610109911265	0.00103022065467298	-0.497782380693381	3.11159987917188e-14	0.868517696083891	8.51510655148815e-64	-0.218206689551706	0.00167166852501241	0.442320503638226	3.13632010601921e-11
BBOX1|8424	brown	0.227459738684735	0.00103838734770811	-0.512184639636467	4.17141105300966e-15	0.873692930630186	1.90300881340522e-65	-0.124617987325608	0.0750278570662242	0.550228362745931	1.27708500039023e-17
CNN1|1264	brown	-0.226911380771917	0.00106867515901368	-0.709253813392321	1.17849118808869e-32	0.855808138789449	5.04781178061704e-60	-0.0485505254412049	0.489380197056664	0.675241579342615	1.21045537620207e-28
ATP13A5|344905	brown	0.225579552054901	0.00114564494151603	-0.358503836468311	1.30525222357521e-07	0.736441574013871	2.6501027341966e-36	-0.0281821485039339	0.688332283172673	0.300766164950089	1.17664202089138e-05
ZNF334|55713	brown	0.225486989054705	0.00115117897844747	-0.499794933270562	2.36311676780516e-14	0.646664189273773	1.14957517877146e-25	-0.149170686078115	0.0327857276633851	0.451429415236655	1.09530371414271e-11
KCTD14|65987	brown	0.224885431401385	0.00118774584292114	-0.565427888978773	1.02191915661543e-18	0.833825798820903	2.77784813023442e-54	-0.167656379469946	0.0162688211726711	0.479142175874406	3.6589418148825e-13
C4orf49|84709	brown	-0.223837174452071	0.00125402118896316	-0.737491186797763	1.87668353123621e-36	0.805799493907095	4.4633571426578e-48	-0.110737979316095	0.113947356839118	0.706115142130157	2.92085204602858e-32
NDRG2|57447	brown	0.221921239819232	0.00138398158865615	-0.786862316857216	1.98027233631712e-44	0.885564210528785	1.58920748382094e-69	-0.225946195980937	0.00112396348057885	0.750879690551972	1.97927018727769e-38
C4orf7|260436	brown	0.221707552499509	0.0013992158305658	-0.377601721884912	2.38611634327627e-08	0.764422131342866	1.46094429999171e-40	-0.0502770636809935	0.474047426346544	0.374786362255909	3.08682635556975e-08
ODZ2|57451	brown	-0.221375133024783	0.00142322006005673	-0.430555528173312	1.16630257376899e-10	0.774256123876204	3.34615328558166e-42	-0.020142600257048	0.774369792196442	0.403069370145503	2.07381244440542e-09
SOSTDC1|25928	brown	0.218073607058596	0.00168292247174221	-0.581141893686802	6.52601889003229e-20	0.913619156433518	2.76170930419533e-81	-0.18077364494142	0.00949041119102056	0.54023880879484	6.27034293591943e-17
LOC100124692|100124692	brown	0.21702974155629	0.00177362367847961	-0.535996948050769	1.21303627180731e-16	0.854781232295492	9.81842530826773e-60	-0.14682917417998	0.0356569050087674	0.503529803201237	1.41134265676276e-14
PHYHIPL|84457	brown	0.214770651850969	0.00198537135468013	-0.495722293089645	4.11619382679709e-14	0.783272569419155	8.83645921955294e-44	-0.112931206810627	0.106917694032809	0.497730871000586	3.13351618299391e-14
C2orf40|84417	brown	-0.214272137278499	0.00203509489073509	-0.805897321759793	4.26369851815888e-48	0.852148410059514	5.28174639810388e-59	-0.132641851357299	0.0579712485301203	0.798803477824087	1.10242447982159e-46
MUCL1|118430	brown	-0.213008608239519	0.00216624487098864	-0.388868191023268	8.30738127085871e-09	0.629011220810343	5.57484377122616e-24	0.126392447805696	0.0709421155825849	0.325735130114661	1.87989808080254e-06
MYBPC1|4604	brown	-0.212215866560233	0.0022524079373032	-0.47581439400298	5.59391489907016e-13	0.741751775623478	4.54547647575165e-37	-0.0865960408605278	0.216977279881238	0.377842247311848	2.33393685767832e-08
RGS2|5997	brown	0.211333747122569	0.00235194035292985	-0.59326907906199	7.04067414207795e-21	0.777060672913687	1.10040031310853e-42	-0.0472233982429466	0.501343709124281	0.617273932809352	6.43388207771674e-23
SAMD5|389432	brown	-0.205353744669213	0.00313902885535008	-0.666523896808223	1.06211335158131e-27	0.929239235946618	9.99593011348733e-90	-0.0543889373299551	0.438609831568913	0.629366046030523	5.16908401435731e-24
FOLR1|2348	brown	0.204566588340655	0.00325872249286561	-0.434894012402404	7.22797642593501e-11	0.832066595755412	7.35385383100673e-54	-0.0704936209992217	0.315188998598995	0.413717495222968	7.01286503219407e-10
EFCAB1|79645	brown	-0.204308226215886	0.00329889901153075	-0.656363554734001	1.21934821304991e-26	0.916811856359841	7.1290126683462e-83	-0.091326473411968	0.192805735435667	0.576146965765554	1.58992941422805e-19
AFP|174	brown	-0.203849379548195	0.00337135722530473	-0.450394014944597	1.2363830071688e-11	0.602612120745863	1.18671926949138e-21	0.114062892645643	0.103426315994065	0.33155054399595	1.19711725003625e-06
LRRC3B|116135	brown	-0.202700056921732	0.00355920623081993	-0.805639303076808	4.81041249417251e-48	0.86160808851045	1.06662126747722e-61	-0.177890572496243	0.0107162753468474	0.757834100891955	1.65672396809086e-39
ACTG2|72	brown	0.202047173729423	0.0036700765347188	-0.618977078722464	4.54049779836622e-23	0.852830174405906	3.42708230727173e-59	-0.108613086903209	0.121097551690696	0.628743111480491	5.90205270429944e-24
SLC5A1|6523	brown	0.199514508807013	0.00413026771323409	-0.293071728409291	2.00345612420339e-05	0.69488680779348	6.82454808694835e-31	0.0803627338857175	0.252028133661926	0.225116600338055	0.00117356958258938
HAS3|3038	brown	0.198831825241446	0.00426289947590036	-0.621847737927439	2.51112583938287e-23	0.855567249797397	5.90312973865328e-60	-0.166162023722847	0.0172606835974793	0.628780933681005	5.85477467238311e-24
KY|339855	brown	-0.198831572668194	0.00426294924721768	-0.677775455199702	6.34887610016578e-29	0.89680259100808	7.96297570771523e-74	-0.115181018099741	0.10006574013304	0.603878220209728	9.28117091032648e-22
GRIK1|2897	brown	-0.198811515794184	0.00426690326427439	-0.591348981878939	1.00794525928206e-20	0.758331161437267	1.38312469332428e-39	-0.0583104697613001	0.406267044167177	0.43738231048856	5.47650137925067e-11
DCHS2|54798	brown	0.196756798811849	0.00468989659813251	-0.400300682145639	2.7322077794444e-09	0.751784718341	1.43991709264395e-38	-0.1537224916046	0.0277636941384688	0.441586735885838	3.40909002234209e-11
ID4|3400	brown	0.196266504344593	0.00479624143081756	-0.722759750105845	2.05810951668362e-34	0.849625194126444	2.56972547657927e-58	-0.170630070953062	0.0144420031229682	0.760290119738602	6.76189886998339e-40
HSD17B2|3294	brown	0.195490892365819	0.00496889978193503	-0.406477264358367	1.47185600543835e-09	0.750985269529532	1.90729259658682e-38	-0.0575291985647245	0.412595337711571	0.354731585812994	1.80245547166423e-07
NPY2R|4887	brown	-0.194060650858505	0.00530197420978396	-0.728737355141375	3.17551604668099e-35	0.859768030642789	3.69463419794119e-61	-0.0578896089656976	0.40966883950881	0.666137072036022	1.16758310908742e-27
LAMB3|3914	brown	0.193004808324642	0.00556055681182266	-0.545405939247074	2.77141811678255e-17	0.804115634480223	9.77234999851496e-48	-0.0787499887507374	0.261701885216066	0.535707318281893	1.26851284208176e-16
MGP|4256	brown	-0.192894557283358	0.00558819893966219	-0.47928569074126	3.59219423650639e-13	0.612243423790044	1.77922766542481e-22	0.134290854591468	0.0548958288654019	0.387813433313505	9.18545662570596e-09
KCNE1|3753	brown	-0.192386170380129	0.00571726024093786	-0.73405038470287	5.78143937611264e-36	0.906641014268715	5.1039620411952e-78	-0.13749631486344	0.0493035585508362	0.710185911556509	8.97952637867144e-33
